name:MOREKATS,win_rate:0.0,avg_rating:1.12,avg_kills:17.8,avg_deaths:16.5,avg_kast:0.71,avg_adr:77.1,avg_kddiff:1.3,avg_fkdiff:-0.2,rounds_won:9.0,maps_winrate:{mrg:0.0,d2:0.0}
name:1 JIN,win_rate:0.33,avg_rating:0.97,avg_kills:16.95,avg_deaths:18.81,avg_kast:0.66,avg_adr:72.45,avg_kddiff:-1.86,avg_fkdiff:-0.44,rounds_won:11.2,maps_winrate:{inf:0.36}
name:Take Charge,win_rate:0.23,avg_rating:1.03,avg_kills:17.24,avg_deaths:17.57,avg_kast:0.69,avg_adr:73.35,avg_kddiff:-0.33,avg_fkdiff:0.01,rounds_won:10.36,maps_winrate:{anb:0.0,ovp:0.4}
name:The Sisterhood,win_rate:0.5,avg_rating:1.03,avg_kills:18.15,avg_deaths:18.5,avg_kast:0.68,avg_adr:72.97,avg_kddiff:-0.35,avg_fkdiff:-0.1,rounds_won:11.5,maps_winrate:{mrg:0.5}
name:ex-Daotsu,win_rate:0.4,avg_rating:1.01,avg_kills:16.5,avg_deaths:17.1,avg_kast:0.69,avg_adr:69.36,avg_kddiff:-0.6,avg_fkdiff:-0.31,rounds_won:11.45,maps_winrate:{ovp:0.0,inf:1.0}
name:Arctic Raptors,win_rate:0.36,avg_rating:1.07,avg_kills:16.8,avg_deaths:16.95,avg_kast:0.7,avg_adr:73.19,avg_kddiff:-0.15,avg_fkdiff:-0.25,rounds_won:10.89,maps_winrate:{inf:0.0,anc:0.6666666666666666}
name:Boston crab,win_rate:0.27,avg_rating:1.05,avg_kills:17.91,avg_deaths:17.85,avg_kast:0.69,avg_adr:75.96,avg_kddiff:0.06,avg_fkdiff:-0.31,rounds_won:11.67,maps_winrate:{ovp:0.0,mrg:0.3}
name:ex-TAG,win_rate:0.33,avg_rating:1.12,avg_kills:17.4,avg_deaths:16.0,avg_kast:0.74,avg_adr:76.34,avg_kddiff:1.4,avg_fkdiff:0.2,rounds_won:12.67,maps_winrate:{nuke:1.0}
name:vampboiclique,win_rate:0.0,avg_rating:1.04,avg_kills:19.5,avg_deaths:20.3,avg_kast:0.7,avg_adr:73.22,avg_kddiff:-0.8,avg_fkdiff:0.2,rounds_won:13.0,maps_winrate:{inf:0.0}
name:The Chosen Few,win_rate:0.4,avg_rating:1.01,avg_kills:16.07,avg_deaths:16.55,avg_kast:0.67,avg_adr:71.04,avg_kddiff:-0.49,avg_fkdiff:0.03,rounds_won:10.77,maps_winrate:{inf:0.0,anc:1.0}
name:Next in Line,win_rate:0.0,avg_rating:1.12,avg_kills:14.67,avg_deaths:15.1,avg_kast:0.69,avg_adr:72.5,avg_kddiff:-0.43,avg_fkdiff:-0.4,rounds_won:7.0,maps_winrate:{vtg:0.0,mrg:0.0}
name:Catchii,win_rate:0.5,avg_rating:1.0,avg_kills:21.4,avg_deaths:22.7,avg_kast:0.69,avg_adr:71.49,avg_kddiff:-1.3,avg_fkdiff:-0.2,rounds_won:16.5,maps_winrate:{ovp:0.0}
name:Route8,win_rate:0.75,avg_rating:1.02,avg_kills:17.25,avg_deaths:17.65,avg_kast:0.69,avg_adr:69.88,avg_kddiff:-0.4,avg_fkdiff:0.1,rounds_won:15.88,maps_winrate:{inf:0.67}
name:Rombus,win_rate:0.0,avg_rating:1.0,avg_kills:13.4,avg_deaths:13.4,avg_kast:0.68,avg_adr:75.6,avg_kddiff:0.0,avg_fkdiff:-0.7,rounds_won:4.0,maps_winrate:{inf:0.0}
name:Wales,win_rate:0.0,avg_rating:1.03,avg_kills:11.5,avg_deaths:13.1,avg_kast:0.63,avg_adr:70.83,avg_kddiff:-1.6,avg_fkdiff:0.2,rounds_won:2.0,maps_winrate:{mrg:0.0}
name:IESF,win_rate:0.75,avg_rating:1.06,avg_kills:18.23,avg_deaths:18.02,avg_kast:0.71,avg_adr:73.5,avg_kddiff:0.2,avg_fkdiff:-0.23,rounds_won:15.62,maps_winrate:{nuke:0.75}
name:TropiCaos,win_rate:0.4,avg_rating:1.03,avg_kills:15.54,avg_deaths:16.15,avg_kast:0.71,avg_adr:69.89,avg_kddiff:-0.61,avg_fkdiff:-0.16,rounds_won:11.0,maps_winrate:{inf:0.0,anc:0.7142857142857143}
name:Post Mortem,win_rate:0.21,avg_rating:1.11,avg_kills:17.77,avg_deaths:17.51,avg_kast:0.71,avg_adr:78.3,avg_kddiff:0.26,avg_fkdiff:0.41,rounds_won:10.18,maps_winrate:{mrg:0.0,anc:0.3333333333333333}
name:RedPack,win_rate:0.17,avg_rating:1.1,avg_kills:17.1,avg_deaths:16.63,avg_kast:0.7,avg_adr:77.37,avg_kddiff:0.47,avg_fkdiff:0.0,rounds_won:9.5,maps_winrate:{anb:0.0,mrg:0.0}
name:Zero MarksMen,win_rate:0.0,avg_rating:1.08,avg_kills:16.3,avg_deaths:17.05,avg_kast:0.7,avg_adr:75.09,avg_kddiff:-0.75,avg_fkdiff:-0.82,rounds_won:7.88,maps_winrate:{anc:0.0,nuke:0.0}
name:Argentina fe,win_rate:0.0,avg_rating:1.08,avg_kills:16.4,avg_deaths:16.4,avg_kast:0.69,avg_adr:76.9,avg_kddiff:0.0,avg_fkdiff:-0.6,rounds_won:7.0,maps_winrate:{anc:0.0}
name:Ovoshi,win_rate:0.5,avg_rating:1.18,avg_kills:18.2,avg_deaths:16.0,avg_kast:0.74,avg_adr:79.37,avg_kddiff:2.2,avg_fkdiff:0.17,rounds_won:12.5,maps_winrate:{mrg:0.5}
name:Blade Community,win_rate:0.0,avg_rating:1.08,avg_kills:20.8,avg_deaths:20.6,avg_kast:0.7,avg_adr:74.58,avg_kddiff:0.2,avg_fkdiff:0.6,rounds_won:12.5,maps_winrate:{nuke:0.0,anc:0.0}
name:Procivitas Vaxjo,win_rate:0.0,avg_rating:1.33,avg_kills:17.4,avg_deaths:15.0,avg_kast:0.77,avg_adr:81.91,avg_kddiff:2.4,avg_fkdiff:0.3,rounds_won:7.5,maps_winrate:{ovp:0.0,vtg:0.0}
name:Staffan Gymnasiet,win_rate:0.36,avg_rating:1.12,avg_kills:18.47,avg_deaths:16.73,avg_kast:0.71,avg_adr:77.55,avg_kddiff:1.74,avg_fkdiff:0.29,rounds_won:11.29,maps_winrate:{mrg:0.0,inf:1.0}
name:Sunds Gymnasiet,win_rate:0.4,avg_rating:0.87,avg_kills:13.54,avg_deaths:17.54,avg_kast:0.63,avg_adr:66.99,avg_kddiff:-4.0,avg_fkdiff:-0.96,rounds_won:9.8,maps_winrate:{anc:0.0,inf:0.5}
name:WINDINGO Community,win_rate:0.5,avg_rating:1.05,avg_kills:16.45,avg_deaths:16.7,avg_kast:0.68,avg_adr:74.61,avg_kddiff:-0.25,avg_fkdiff:-0.3,rounds_won:11.0,maps_winrate:{nuke:0.0,ovp:1.0}
name:Los Grandes Community,win_rate:0.0,avg_rating:1.06,avg_kills:18.3,avg_deaths:18.5,avg_kast:0.69,avg_adr:72.18,avg_kddiff:-0.2,avg_fkdiff:0.8,rounds_won:11.0,maps_winrate:{ovp:0.0}
name:Got Juice,win_rate:0.25,avg_rating:1.19,avg_kills:18.95,avg_deaths:16.05,avg_kast:0.74,avg_adr:79.5,avg_kddiff:2.9,avg_fkdiff:0.35,rounds_won:10.5,maps_winrate:{mrg:0.0,nuke:1.0}
name:EX CINERE,win_rate:0.28,avg_rating:0.93,avg_kills:16.99,avg_deaths:20.31,avg_kast:0.68,avg_adr:70.82,avg_kddiff:-3.32,avg_fkdiff:-0.58,rounds_won:11.89,maps_winrate:{vtg:0.0,ovp:0.5}
name:trocka,win_rate:0.0,avg_rating:1.09,avg_kills:16.7,avg_deaths:16.9,avg_kast:0.68,avg_adr:77.8,avg_kddiff:-0.2,avg_fkdiff:-0.2,rounds_won:8.0,maps_winrate:{vtg:0.0,inf:0.0}
name:LAKAKA,win_rate:0.33,avg_rating:1.1,avg_kills:18.23,avg_deaths:15.87,avg_kast:0.7,avg_adr:76.73,avg_kddiff:2.37,avg_fkdiff:0.1,rounds_won:12.0,maps_winrate:{anc:0.0,nuke:0.0}
name:ex-Into the Breach,win_rate:0.36,avg_rating:1.02,avg_kills:18.05,avg_deaths:19.14,avg_kast:0.68,avg_adr:74.84,avg_kddiff:-1.09,avg_fkdiff:-0.14,rounds_won:12.04,maps_winrate:{anc:0.0,d2:1.0}
name:Hvor Er Du Bro?,win_rate:0.12,avg_rating:0.9,avg_kills:15.38,avg_deaths:18.45,avg_kast:0.63,avg_adr:69.14,avg_kddiff:-3.08,avg_fkdiff:0.38,rounds_won:10.62,maps_winrate:{inf:0.0,vtg:0.5}
name:9 Pandas Fearless,win_rate:0.4,avg_rating:1.08,avg_kills:16.86,avg_deaths:16.43,avg_kast:0.71,avg_adr:75.69,avg_kddiff:0.43,avg_fkdiff:-0.2,rounds_won:11.13,maps_winrate:{mrg:0.0,inf:1.0}
name:Astralis fe,win_rate:0.14,avg_rating:1.0,avg_kills:17.79,avg_deaths:18.98,avg_kast:0.67,avg_adr:72.03,avg_kddiff:-1.19,avg_fkdiff:-0.07,rounds_won:10.67,maps_winrate:{anc:0.0,inf:0.0}
name:NIP Impact,win_rate:0.33,avg_rating:1.09,avg_kills:16.74,avg_deaths:16.15,avg_kast:0.7,avg_adr:75.44,avg_kddiff:0.59,avg_fkdiff:0.01,rounds_won:10.47,maps_winrate:{ovp:0.0,anb:0.4}
name:Katuna,win_rate:0.3,avg_rating:0.99,avg_kills:16.97,avg_deaths:18.47,avg_kast:0.68,avg_adr:71.22,avg_kddiff:-1.5,avg_fkdiff:-0.19,rounds_won:11.55,maps_winrate:{vtg:0.0,nuke:1.0}
name:Velež Mostar,win_rate:0.14,avg_rating:1.28,avg_kills:17.31,avg_deaths:13.76,avg_kast:0.78,avg_adr:86.88,avg_kddiff:3.56,avg_fkdiff:0.3,rounds_won:6.86,maps_winrate:{vtg:0.0,anc:0.0}
name:MILF,win_rate:0.25,avg_rating:1.2,avg_kills:21.15,avg_deaths:17.42,avg_kast:0.74,avg_adr:76.34,avg_kddiff:3.72,avg_fkdiff:0.68,rounds_won:13.12,maps_winrate:{ovp:0.0,anb:0.0}
name:Clique,win_rate:0.0,avg_rating:1.0,avg_kills:14.8,avg_deaths:16.5,avg_kast:0.68,avg_adr:71.08,avg_kddiff:-1.7,avg_fkdiff:-1.8,rounds_won:7.0,maps_winrate:{nuke:0.0}
name:Die hard,win_rate:0.5,avg_rating:1.15,avg_kills:16.45,avg_deaths:15.3,avg_kast:0.68,avg_adr:79.08,avg_kddiff:1.15,avg_fkdiff:0.1,rounds_won:12.5,maps_winrate:{mrg:0.0,ovp:1.0}
name:PLATOON Beta,win_rate:0.25,avg_rating:1.11,avg_kills:18.35,avg_deaths:17.1,avg_kast:0.73,avg_adr:77.84,avg_kddiff:1.25,avg_fkdiff:0.4,rounds_won:12.0,maps_winrate:{nuke:0.0,vtg:1.0}
name:ZURIA,win_rate:0.21,avg_rating:0.9,avg_kills:15.93,avg_deaths:19.04,avg_kast:0.64,avg_adr:69.71,avg_kddiff:-3.11,avg_fkdiff:-0.74,rounds_won:10.29,maps_winrate:{anc:0.0,vtg:0.0}
name:coconutwater,win_rate:1.0,avg_rating:1.1,avg_kills:17.6,avg_deaths:16.6,avg_kast:0.74,avg_adr:78.47,avg_kddiff:1.0,avg_fkdiff:0.6,rounds_won:16.0,maps_winrate:{inf:1.0}
name:Go Kill,win_rate:0.0,avg_rating:1.02,avg_kills:16.4,avg_deaths:18.2,avg_kast:0.72,avg_adr:73.2,avg_kddiff:-1.8,avg_fkdiff:1.2,rounds_won:8.0,maps_winrate:{cbl:0.0}
name:Rush A Rush B,win_rate:0.25,avg_rating:1.21,avg_kills:19.65,avg_deaths:17.35,avg_kast:0.74,avg_adr:82.57,avg_kddiff:2.3,avg_fkdiff:0.0,rounds_won:11.5,maps_winrate:{anb:0.0,trn:0.0}
name:You Shall Not Pass,win_rate:1.0,avg_rating:0.98,avg_kills:18.8,avg_deaths:20.2,avg_kast:0.67,avg_adr:76.42,avg_kddiff:-1.4,avg_fkdiff:0.0,rounds_won:16.0,maps_winrate:{trn:1.0}
name:TrEa,win_rate:0.0,avg_rating:1.03,avg_kills:13.3,avg_deaths:14.8,avg_kast:0.63,avg_adr:69.06,avg_kddiff:-1.5,avg_fkdiff:0.0,rounds_won:5.0,maps_winrate:{inf:0.0}
name:Lazer Cats,win_rate:0.36,avg_rating:1.25,avg_kills:17.14,avg_deaths:13.91,avg_kast:0.77,avg_adr:79.11,avg_kddiff:3.23,avg_fkdiff:0.88,rounds_won:10.18,maps_winrate:{anc:0.0,anb:1.0}
name:onLiNeRsX,win_rate:0.5,avg_rating:1.17,avg_kills:21.25,avg_deaths:19.15,avg_kast:0.75,avg_adr:81.63,avg_kddiff:2.1,avg_fkdiff:0.4,rounds_won:15.0,maps_winrate:{anc:0.5}
name:Rapid Ninjas,win_rate:0.38,avg_rating:0.93,avg_kills:15.23,avg_deaths:17.73,avg_kast:0.65,avg_adr:70.54,avg_kddiff:-2.5,avg_fkdiff:-0.14,rounds_won:11.38,maps_winrate:{inf:0.0,mrg:0.6666666666666666}
name:INVSN,win_rate:0.23,avg_rating:1.0,avg_kills:16.35,avg_deaths:17.12,avg_kast:0.68,avg_adr:72.05,avg_kddiff:-0.77,avg_fkdiff:-0.31,rounds_won:10.13,maps_winrate:{anc:0.0,ovp:0.0}
name:4Bots & Eric,win_rate:0.0,avg_rating:1.05,avg_kills:18.9,avg_deaths:19.7,avg_kast:0.7,avg_adr:74.68,avg_kddiff:-0.8,avg_fkdiff:0.6,rounds_won:12.0,maps_winrate:{mrg:0.0}
name:Eruption,win_rate:0.23,avg_rating:1.06,avg_kills:16.85,avg_deaths:17.02,avg_kast:0.7,avg_adr:74.29,avg_kddiff:-0.17,avg_fkdiff:0.1,rounds_won:10.61,maps_winrate:{anb:0.0,mrg:0.6666666666666666}
name:TENSTAR,win_rate:0.27,avg_rating:1.21,avg_kills:18.54,avg_deaths:15.67,avg_kast:0.76,avg_adr:77.99,avg_kddiff:2.87,avg_fkdiff:0.69,rounds_won:11.08,maps_winrate:{ovp:0.0,inf:0.75}
name:dobrywieczor,win_rate:0.33,avg_rating:0.99,avg_kills:21.4,avg_deaths:22.87,avg_kast:0.68,avg_adr:72.93,avg_kddiff:-1.47,avg_fkdiff:-0.67,rounds_won:16.0,maps_winrate:{nuke:0.0}
name:Mixfits,win_rate:0.23,avg_rating:1.12,avg_kills:16.96,avg_deaths:15.65,avg_kast:0.72,avg_adr:73.93,avg_kddiff:1.31,avg_fkdiff:0.4,rounds_won:10.8,maps_winrate:{vtg:0.0,anb:0.75}
name:maxed out,win_rate:0.0,avg_rating:1.1,avg_kills:21.0,avg_deaths:20.6,avg_kast:0.73,avg_adr:78.88,avg_kddiff:0.4,avg_fkdiff:0.6,rounds_won:13.0,maps_winrate:{inf:0.0}
name:Stirlzs Angels,win_rate:0.12,avg_rating:1.07,avg_kills:16.32,avg_deaths:15.96,avg_kast:0.7,avg_adr:73.33,avg_kddiff:0.36,avg_fkdiff:0.14,rounds_won:9.54,maps_winrate:{nuke:0.0,inf:0.0}
name:Hello Kitten,win_rate:0.33,avg_rating:1.09,avg_kills:18.01,avg_deaths:17.91,avg_kast:0.69,avg_adr:75.08,avg_kddiff:0.09,avg_fkdiff:-0.02,rounds_won:11.03,maps_winrate:{vtg:0.0,inf:0.6666666666666666}
name:Flamengo,win_rate:0.37,avg_rating:1.05,avg_kills:16.95,avg_deaths:17.13,avg_kast:0.69,avg_adr:72.78,avg_kddiff:-0.18,avg_fkdiff:0.18,rounds_won:11.37,maps_winrate:{mrg:0.0,inf:0.625}
name:Believe,win_rate:0.23,avg_rating:0.94,avg_kills:16.62,avg_deaths:19.01,avg_kast:0.67,avg_adr:68.84,avg_kddiff:-2.39,avg_fkdiff:-0.75,rounds_won:11.52,maps_winrate:{anc:0.0,ovp:0.0}
name:sYnck,win_rate:0.4,avg_rating:1.07,avg_kills:16.9,avg_deaths:16.84,avg_kast:0.7,avg_adr:73.88,avg_kddiff:0.07,avg_fkdiff:0.22,rounds_won:11.0,maps_winrate:{anb:0.0,anc:0.6666666666666666}
name:Into the Bin,win_rate:0.3,avg_rating:1.02,avg_kills:16.76,avg_deaths:17.29,avg_kast:0.69,avg_adr:72.93,avg_kddiff:-0.53,avg_fkdiff:-0.13,rounds_won:10.88,maps_winrate:{vtg:0.0,anb:0.5}
name:farfaraway,win_rate:0.0,avg_rating:1.26,avg_kills:19.65,avg_deaths:15.25,avg_kast:0.77,avg_adr:81.28,avg_kddiff:4.4,avg_fkdiff:0.65,rounds_won:9.5,maps_winrate:{nuke:0.0,mrg:0.0}
name:Kintsugi,win_rate:0.25,avg_rating:0.98,avg_kills:15.48,avg_deaths:17.68,avg_kast:0.65,avg_adr:70.33,avg_kddiff:-2.2,avg_fkdiff:-0.05,rounds_won:9.52,maps_winrate:{inf:0.0,anb:0.6666666666666666}
name:XP,win_rate:0.25,avg_rating:1.04,avg_kills:23.45,avg_deaths:24.4,avg_kast:0.68,avg_adr:77.96,avg_kddiff:-0.95,avg_fkdiff:0.2,rounds_won:15.75,maps_winrate:{vtg:0.0}
name:cu fish,win_rate:0.12,avg_rating:0.99,avg_kills:19.7,avg_deaths:20.65,avg_kast:0.68,avg_adr:73.55,avg_kddiff:-0.95,avg_fkdiff:-0.92,rounds_won:12.38,maps_winrate:{ovp:0.0,anb:0.0}
name:ztrfanclub,win_rate:1.0,avg_rating:1.11,avg_kills:17.95,avg_deaths:16.9,avg_kast:0.73,avg_adr:75.55,avg_kddiff:1.05,avg_fkdiff:0.25,rounds_won:16.0,maps_winrate:{inf:1.0}
name:aktiebolag,win_rate:0.5,avg_rating:1.07,avg_kills:21.07,avg_deaths:21.53,avg_kast:0.71,avg_adr:74.24,avg_kddiff:-0.47,avg_fkdiff:0.17,rounds_won:16.0,maps_winrate:{anb:1.0}
name:NO NAME,win_rate:0.33,avg_rating:1.08,avg_kills:17.53,avg_deaths:16.0,avg_kast:0.73,avg_adr:73.02,avg_kddiff:1.53,avg_fkdiff:-0.02,rounds_won:12.33,maps_winrate:{vtg:0.0,anc:0.0}
name:Cartel terraza,win_rate:0.17,avg_rating:1.06,avg_kills:17.24,avg_deaths:17.41,avg_kast:0.71,avg_adr:73.76,avg_kddiff:-0.17,avg_fkdiff:-0.31,rounds_won:10.33,maps_winrate:{mrg:0.0,inf:0.0}
name:Mystic,win_rate:0.28,avg_rating:1.19,avg_kills:18.4,avg_deaths:16.12,avg_kast:0.74,avg_adr:80.67,avg_kddiff:2.28,avg_fkdiff:0.09,rounds_won:10.67,maps_winrate:{vtg:0.0,mrg:0.5}
name:NtK,win_rate:0.3,avg_rating:1.11,avg_kills:16.37,avg_deaths:16.36,avg_kast:0.71,avg_adr:74.97,avg_kddiff:0.01,avg_fkdiff:0.0,rounds_won:10.36,maps_winrate:{ovp:0.0,vtg:0.5}
name:Noxious,win_rate:0.2,avg_rating:1.1,avg_kills:17.68,avg_deaths:17.14,avg_kast:0.72,avg_adr:75.78,avg_kddiff:0.54,avg_fkdiff:0.18,rounds_won:10.44,maps_winrate:{inf:0.0,nuke:0.5}
name:Let us cook,win_rate:0.2,avg_rating:1.05,avg_kills:17.02,avg_deaths:17.61,avg_kast:0.7,avg_adr:73.54,avg_kddiff:-0.59,avg_fkdiff:0.08,rounds_won:10.2,maps_winrate:{anc:0.0,vtg:0.75}
name:Konoha,win_rate:0.0,avg_rating:1.15,avg_kills:16.2,avg_deaths:14.9,avg_kast:0.7,avg_adr:78.32,avg_kddiff:1.3,avg_fkdiff:0.6,rounds_won:6.0,maps_winrate:{nuke:0.0}
name:NO ORG,win_rate:0.0,avg_rating:1.08,avg_kills:18.2,avg_deaths:15.4,avg_kast:0.69,avg_adr:74.98,avg_kddiff:2.8,avg_fkdiff:-0.2,rounds_won:10.0,maps_winrate:{nuke:0.0}
name:NOISEOTREM,win_rate:0.0,avg_rating:1.4,avg_kills:18.0,avg_deaths:10.6,avg_kast:0.83,avg_adr:84.0,avg_kddiff:7.4,avg_fkdiff:1.4,rounds_won:7.0,maps_winrate:{mrg:0.0}
name:Orgless Heroes,win_rate:1.0,avg_rating:1.06,avg_kills:16.45,avg_deaths:16.48,avg_kast:0.7,avg_adr:73.85,avg_kddiff:-0.02,avg_fkdiff:-0.22,rounds_won:16.0,maps_winrate:{mrg:1.0}
name:SUN,win_rate:0.0,avg_rating:0.73,avg_kills:11.6,avg_deaths:16.6,avg_kast:0.55,avg_adr:60.58,avg_kddiff:-5.0,avg_fkdiff:-1.4,rounds_won:7.0,maps_winrate:{mrg:0.0}
name:Insilio,win_rate:0.2,avg_rating:1.01,avg_kills:16.04,avg_deaths:17.2,avg_kast:0.68,avg_adr:71.44,avg_kddiff:-1.15,avg_fkdiff:0.07,rounds_won:10.64,maps_winrate:{anc:0.0,vtg:0.625}
name:BUDI2,win_rate:0.0,avg_rating:1.01,avg_kills:16.2,avg_deaths:17.4,avg_kast:0.68,avg_adr:72.97,avg_kddiff:-1.2,avg_fkdiff:-0.1,rounds_won:8.5,maps_winrate:{inf:0.0,ovp:0.0}
name:Angels,win_rate:0.12,avg_rating:1.12,avg_kills:18.08,avg_deaths:17.5,avg_kast:0.73,avg_adr:78.15,avg_kddiff:0.57,avg_fkdiff:-0.48,rounds_won:9.81,maps_winrate:{vtg:0.0,anb:0.0}
name:zu krass,win_rate:0.33,avg_rating:1.03,avg_kills:17.4,avg_deaths:18.0,avg_kast:0.68,avg_adr:74.3,avg_kddiff:-0.6,avg_fkdiff:0.83,rounds_won:11.83,maps_winrate:{inf:0.0,anc:0.5}
name:UFG,win_rate:1.0,avg_rating:1.0,avg_kills:18.2,avg_deaths:20.6,avg_kast:0.69,avg_adr:74.41,avg_kddiff:-2.4,avg_fkdiff:-0.1,rounds_won:16.0,maps_winrate:{vtg:1.0}
name:Sprenty,win_rate:0.0,avg_rating:1.16,avg_kills:20.6,avg_deaths:18.4,avg_kast:0.75,avg_adr:78.29,avg_kddiff:2.2,avg_fkdiff:0.1,rounds_won:12.5,maps_winrate:{vtg:0.0}
name:Tricked Future,win_rate:0.0,avg_rating:1.1,avg_kills:11.5,avg_deaths:11.9,avg_kast:0.66,avg_adr:69.99,avg_kddiff:-0.4,avg_fkdiff:-0.8,rounds_won:2.0,maps_winrate:{inf:0.0}
name:Fuscão 1500,win_rate:0.27,avg_rating:1.01,avg_kills:15.27,avg_deaths:16.12,avg_kast:0.67,avg_adr:70.52,avg_kddiff:-0.85,avg_fkdiff:-0.49,rounds_won:10.1,maps_winrate:{inf:0.0,anc:0.8571428571428571}
name:Capybara,win_rate:0.0,avg_rating:0.98,avg_kills:17.1,avg_deaths:19.2,avg_kast:0.66,avg_adr:73.05,avg_kddiff:-2.1,avg_fkdiff:-1.6,rounds_won:10.0,maps_winrate:{vtg:0.0,inf:0.0}
name:Ultimate Power,win_rate:0.0,avg_rating:1.1,avg_kills:14.5,avg_deaths:14.7,avg_kast:0.7,avg_adr:75.0,avg_kddiff:-0.2,avg_fkdiff:0.1,rounds_won:5.5,maps_winrate:{inf:0.0}
name:feA,win_rate:0.0,avg_rating:1.05,avg_kills:19.4,avg_deaths:20.8,avg_kast:0.71,avg_adr:71.82,avg_kddiff:-1.4,avg_fkdiff:1.6,rounds_won:14.0,maps_winrate:{anc:0.0}
name:ex-Isurus,win_rate:0.0,avg_rating:0.98,avg_kills:22.6,avg_deaths:25.2,avg_kast:0.64,avg_adr:76.0,avg_kddiff:-2.6,avg_fkdiff:0.0,rounds_won:15.0,maps_winrate:{anc:0.0}
name:Black Pearl,win_rate:0.0,avg_rating:0.96,avg_kills:17.4,avg_deaths:19.6,avg_kast:0.66,avg_adr:69.12,avg_kddiff:-2.2,avg_fkdiff:0.0,rounds_won:12.0,maps_winrate:{anb:0.0}
name:iDestructive,win_rate:0.25,avg_rating:1.04,avg_kills:17.55,avg_deaths:19.3,avg_kast:0.67,avg_adr:75.17,avg_kddiff:-1.75,avg_fkdiff:-0.63,rounds_won:10.25,maps_winrate:{inf:0.0,anc:0.0}
name:Demon Time,win_rate:0.0,avg_rating:1.08,avg_kills:24.8,avg_deaths:22.6,avg_kast:0.72,avg_adr:75.42,avg_kddiff:2.2,avg_fkdiff:0.0,rounds_won:17.0,maps_winrate:{nuke:0.0}
name:boomer demons,win_rate:0.0,avg_rating:0.96,avg_kills:17.4,avg_deaths:19.8,avg_kast:0.63,avg_adr:71.48,avg_kddiff:-2.4,avg_fkdiff:0.8,rounds_won:12.0,maps_winrate:{nuke:0.0}
name:Shababs Botten,win_rate:0.0,avg_rating:0.78,avg_kills:12.4,avg_deaths:17.2,avg_kast:0.54,avg_adr:60.76,avg_kddiff:-4.8,avg_fkdiff:-1.0,rounds_won:8.0,maps_winrate:{nuke:0.0}
name:EveryBody Dance,win_rate:0.0,avg_rating:1.25,avg_kills:18.0,avg_deaths:14.2,avg_kast:0.77,avg_adr:79.64,avg_kddiff:3.8,avg_fkdiff:0.4,rounds_won:8.0,maps_winrate:{ovp:0.0}
name:Question Mark!,win_rate:0.0,avg_rating:1.35,avg_kills:17.6,avg_deaths:12.4,avg_kast:0.77,avg_adr:83.88,avg_kddiff:5.2,avg_fkdiff:1.0,rounds_won:7.0,maps_winrate:{vtg:0.0}
name:CARECAS,win_rate:0.23,avg_rating:1.16,avg_kills:17.93,avg_deaths:16.16,avg_kast:0.74,avg_adr:75.68,avg_kddiff:1.77,avg_fkdiff:0.12,rounds_won:10.65,maps_winrate:{nuke:0.0,anb:0.75}
name:ex-Corinthians Academy,win_rate:0.2,avg_rating:1.05,avg_kills:16.98,avg_deaths:17.2,avg_kast:0.7,avg_adr:72.05,avg_kddiff:-0.22,avg_fkdiff:0.22,rounds_won:10.92,maps_winrate:{mrg:0.0,vtg:0.3333333333333333}
name:BESTIA,win_rate:0.37,avg_rating:0.98,avg_kills:15.13,avg_deaths:16.65,avg_kast:0.67,avg_adr:71.85,avg_kddiff:-1.52,avg_fkdiff:-0.08,rounds_won:10.29,maps_winrate:{anc:0.0,ovp:0.7222222222222222}
name:skriptovie,win_rate:0.0,avg_rating:0.85,avg_kills:13.5,avg_deaths:17.1,avg_kast:0.61,avg_adr:65.83,avg_kddiff:-3.6,avg_fkdiff:-0.2,rounds_won:6.0,maps_winrate:{mrg:0.0,nuke:0.0}
name:4ORMULA,win_rate:0.2,avg_rating:1.11,avg_kills:17.88,avg_deaths:16.77,avg_kast:0.7,avg_adr:76.41,avg_kddiff:1.12,avg_fkdiff:0.35,rounds_won:10.63,maps_winrate:{inf:0.25}
name:Toxic,win_rate:0.0,avg_rating:1.02,avg_kills:16.55,avg_deaths:18.4,avg_kast:0.66,avg_adr:73.92,avg_kddiff:-1.85,avg_fkdiff:-0.1,rounds_won:9.5,maps_winrate:{anc:0.0}
name:SWMG,win_rate:0.0,avg_rating:1.19,avg_kills:16.9,avg_deaths:15.1,avg_kast:0.75,avg_adr:79.84,avg_kddiff:1.8,avg_fkdiff:0.4,rounds_won:7.0,maps_winrate:{nuke:0.0}
name:Majestic Foghorns,win_rate:0.44,avg_rating:1.07,avg_kills:17.05,avg_deaths:17.08,avg_kast:0.71,avg_adr:71.67,avg_kddiff:-0.03,avg_fkdiff:-0.07,rounds_won:11.76,maps_winrate:{nuke:0.0,inf:1.0}
name:Problematic Kings,win_rate:0.0,avg_rating:1.0,avg_kills:18.8,avg_deaths:20.2,avg_kast:0.7,avg_adr:71.23,avg_kddiff:-1.4,avg_fkdiff:-0.6,rounds_won:14.0,maps_winrate:{ovp:0.0}
